Date,Open,High,Low,Close,Adj Close,Volume
12/13/2017,11.4748,11.5073,11.0188,11.5032,11.5032,296217
12/14/2017,11.4832,11.8042,10.9543,11.4816,11.4816,391397
12/15/2017,11.4809,13.0014,11.1526,12.9005,12.9005,653202
12/16/2017,12.9005,21.955,12.8705,20.495501,20.495501,2137330
12/17/2017,20.502399,20.502399,17.8407,19.4354,19.4354,624487
12/18/2017,19.441,19.441,16.8808,18.6791,18.6791,908890
12/19/2017,18.684401,19.3689,16.7092,18.6854,18.6854,889906
12/20/2017,18.6826,19.7719,16.0872,19.7719,19.7719,696240
12/21/2017,19.773399,28.3873,19.664,26.028099,26.028099,1938240
12/22/2017,26.0306,28.2202,20.072001,23.078199,23.078199,757447
12/23/2017,22.873501,27.5326,22.873501,26.878599,26.878599,687780
12/24/2017,25.7621,26.8599,22.310101,24.4445,24.4445,303786
12/25/2017,24.480301,25.774099,23.4401,24.2363,24.2363,295669
12/26/2017,24.223301,25.3862,22.4006,23.3955,23.3955,334395
12/27/2017,23.7763,24.3262,22.8127,23.733101,23.733101,311489
12/28/2017,23.7201,23.7693,18.8351,21.613001,21.613001,445029
12/29/2017,21.6264,22.207399,19.6199,20.021299,20.021299,349125
12/30/2017,19.791901,20.3769,17.406401,18.7143,18.7143,207532
12/31/2017,18.7719,20.204901,17.868799,20.078199,20.078199,126421
1/1/2018,19.7871,20.5375,18.4128,19.4802,19.4802,195680
1/2/2018,19.9104,23.924601,18.717199,20.1106,20.1106,496094
1/3/2018,19.921101,20.3986,18.8524,19.827499,19.827499,535312
1/4/2018,19.823999,21.6546,19.5613,20.417801,20.417801,494825
1/5/2018,20.8885,24.514601,20.266899,24.118099,24.118099,621769
1/6/2018,24.062799,24.7342,21.986,24.4697,24.4697,702906
1/7/2018,24.483801,26.9025,22.9555,26.0184,26.0184,499795
1/8/2018,26.0149,29.8501,22.114401,26.0821,26.0821,1054710
1/9/2018,26.071501,28.4394,25.261299,27.320999,27.320999,578196
1/10/2018,27.324699,27.797501,24.0476,24.943199,24.943199,828661
1/11/2018,24.942101,26.4205,22.6782,25.716499,25.716499,585585
1/12/2018,25.721001,30.1532,22.247101,27.6633,27.6633,1066420
1/13/2018,27.7101,28.7302,25.2138,26.8603,26.8603,685598
1/14/2018,26.8785,28.279499,23.8452,26.5012,26.5012,1159270
1/15/2018,26.494101,29.008301,24.035999,26.6665,26.6665,846259
1/16/2018,26.4188,28.6952,22.088499,24.036301,24.036301,906882
1/17/2018,22.794201,25.0441,19.9534,24.930401,24.930401,808256
1/18/2018,24.119499,25.823299,22.575199,23.349199,23.349199,425551
1/19/2018,23.316401,24.591499,22.0839,23.4958,23.4958,351450
1/20/2018,23.4774,25.939899,23.4774,25.165001,25.165001,570484
1/21/2018,25.601,25.6049,21.8794,23.660801,23.660801,463173
1/22/2018,23.6415,24.091101,21.428699,23.325199,23.325199,237606
1/23/2018,23.310499,24.2253,20.1604,23.372101,23.372101,290810
1/24/2018,23.3715,24.8981,22.683001,23.885201,23.885201,177434
1/25/2018,23.922899,24.9559,23.385599,24.1966,24.1966,342580
1/26/2018,24.183599,25.2875,22.5709,24.558001,24.558001,284756
1/27/2018,24.5462,25.0732,22.9652,24.4648,24.4648,258333
1/28/2018,24.456301,25.9559,24.365499,25.644899,25.644899,458126
1/29/2018,25.6406,25.6436,23.7036,24.5951,24.5951,214798
1/30/2018,24.595501,25.395901,23.5746,24.226999,24.226999,271424
1/31/2018,24.179899,25.2239,23.309299,24.603201,24.603201,235030
2/1/2018,24.597099,25.208799,22.372,23.4237,23.4237,252563
2/2/2018,23.4263,24.6756,20.4048,24.674999,24.674999,187564
2/3/2018,24.680201,25.1684,23.0921,23.4191,23.4191,215691
2/4/2018,23.4147,23.6336,21.404499,22.066799,22.066799,331358
2/5/2018,22.058201,22.062799,18.2784,19.8368,19.8368,247221
2/6/2018,19.8365,22.5075,15.4184,22.385099,22.385099,193838
2/7/2018,22.394899,22.4804,18.728201,18.784599,18.784599,239155
2/8/2018,18.783199,20.9554,18.783199,20.509199,20.509199,193999
2/9/2018,20.51,20.9541,19.502001,20.348101,20.348101,177169
2/10/2018,20.3388,21.5077,20.1434,20.4725,20.4725,220993
2/11/2018,20.472799,20.474501,19.3855,19.728701,19.728701,88335
2/12/2018,19.7733,20.3316,17.8678,19.8901,19.8901,52374
2/13/2018,19.8906,20.7509,19.571199,20.7407,20.7407,77523
2/14/2018,20.7407,21.3155,19.809799,21.3155,21.3155,97219
2/15/2018,20.9265,22.048201,20.6497,21.7813,21.7813,126013
2/16/2018,21.727699,22.107401,19.68,21.2591,21.2591,74712
2/17/2018,21.245701,22.1506,20.8773,22.023199,22.023199,102256
2/18/2018,22.044901,22.981001,20.630899,21.7439,21.7439,127354
2/19/2018,21.722601,22.744699,21.0921,22.693701,22.693701,143937
2/20/2018,22.700001,22.809,21.093399,21.1126,21.1126,139994
2/21/2018,21.1119,21.1119,19.200399,19.385,19.385,119649
2/22/2018,19.351101,20.4603,17.7906,19.285801,19.285801,158618
2/23/2018,19.2887,19.5445,18.234301,19.145399,19.145399,141560
2/24/2018,19.205,19.4158,16.629601,17.922001,17.922001,120255
2/25/2018,17.810101,17.984301,15.2398,17.0993,17.0993,83800
2/26/2018,17.3589,18.9097,16.5012,18.199301,18.199301,175004
2/27/2018,18.198099,19.2089,17.723301,18.708401,18.708401,119078
2/28/2018,18.5357,19.258499,17.6852,18.4349,18.4349,164316
3/1/2018,18.428301,19.146601,17.7146,18.789499,18.789499,122097
3/2/2018,18.777399,19.627899,16.844101,17.6639,17.6639,183704
3/3/2018,17.664301,18.669399,16.315399,17.122801,17.122801,164336
3/4/2018,17.114201,17.8556,16.057199,16.899599,16.899599,125499
3/5/2018,16.759199,18.2404,16.011499,17.386101,17.386101,143576
3/6/2018,16.800301,17.445299,15.2472,15.251,15.251,207534
3/7/2018,15.246,16.2262,13.0905,14.0752,14.0752,144726
3/8/2018,14.1697,14.2965,11.8752,12.1733,12.1733,297900
3/9/2018,12.0246,12.4682,11.0693,12.4141,12.4141,236672
3/10/2018,12.4157,12.5691,11.3731,11.4745,11.4745,200042
3/11/2018,11.523,13.0803,11.2481,12.9042,12.9042,233449
3/12/2018,12.8461,13.2042,10.0755,11.7382,11.7382,209049
3/13/2018,11.6437,12.2556,9.9584,10.6663,10.6663,186641
3/14/2018,10.6928,11.9883,9.66982,10.8481,10.8481,190096
3/15/2018,10.7408,10.9806,9.1953,10.2779,10.2779,187292
3/16/2018,10.4227,10.9058,9.15282,9.32358,9.32358,208912
3/17/2018,9.32958,9.97922,6.72238,9.23881,9.23881,160743
3/18/2018,9.28039,9.28039,5.96656,8.19875,8.19875,218818
3/19/2018,8.23498,9.03842,7.38755,7.90838,7.90838,188614
3/20/2018,7.87005,8.82841,7.83309,8.48053,8.48053,270524
3/21/2018,8.58729,10.1953,8.29151,9.05634,9.05634,789603
3/22/2018,9.02737,9.64855,8.48386,8.80384,8.80384,405941
3/23/2018,8.74188,8.82281,8.01418,8.53304,8.53304,193794
3/24/2018,8.60554,8.72399,8.07108,8.18537,8.18537,196402
3/25/2018,8.13646,8.16146,7.58797,7.91734,7.91734,193779
3/26/2018,7.93057,8.25066,7.67571,7.91786,7.91786,229705
3/27/2018,7.92516,8.04951,6.58559,7.19176,7.19176,129906
3/28/2018,7.19194,7.36455,6.84239,7.27628,7.27628,134194
3/29/2018,7.10637,7.95348,6.84487,6.89654,6.89654,166044
3/30/2018,6.90475,8.0741,6.71439,7.66961,7.66961,134812
3/31/2018,7.63119,8.60356,7.63119,8.06406,8.06406,92615
4/1/2018,8.0651,9.01327,7.99736,8.80961,8.80961,70601
4/2/2018,8.80966,9.16228,8.50419,8.9264,8.9264,42980
4/3/2018,8.92957,9.2449,8.06548,8.11187,8.11187,133533
4/4/2018,8.07322,8.22606,7.61229,7.67356,7.67356,176291
4/5/2018,7.67564,7.70008,7.05449,7.21844,7.21844,131606
4/6/2018,7.16433,7.30265,6.81316,7.04505,7.04505,114612
4/7/2018,7.08426,8.19386,7.0146,8.03556,8.03556,183433
4/8/2018,8.02841,8.93243,7.98284,8.64631,8.64631,195870
4/9/2018,8.63276,11.109,8.63276,10.4757,10.4757,386895
4/10/2018,10.467,10.4885,9.28175,9.91416,9.91416,271132
4/11/2018,9.93262,10.4879,9.48904,9.83544,9.83544,407866
4/12/2018,9.82202,12.5171,9.81318,12.5171,12.5171,431623
4/13/2018,12.3881,12.8201,11.7124,11.9799,11.9799,377594
4/14/2018,11.8537,13.043,11.6067,12.83,12.83,431598
