Date,Open,High,Low,Close,Adj Close,Volume
4/20/2021,34.715572,35.728565,31.642418,35.444435,35.444435,3357861319
4/21/2021,35.461788,36.260265,33.10825,33.871029,33.871029,2811533458
4/22/2021,33.79372,36.713581,32.810593,32.988476,32.988476,3470349242
4/23/2021,32.955112,33.455231,27.130444,32.227985,32.227985,4380184941
4/24/2021,32.255932,32.393078,28.567087,28.932833,28.932833,2000992623
4/25/2021,28.968763,31.261881,28.184216,29.762491,29.762491,1620694353
4/26/2021,29.813658,33.45232,29.784292,33.406628,33.406628,2200104405
4/27/2021,33.418903,34.922016,33.190319,34.703159,34.703159,1844667809
4/28/2021,34.792046,35.346615,32.645016,33.967552,33.967552,1856657052
4/29/2021,33.964973,35.968155,32.991276,35.968155,35.968155,1827249048
4/30/2021,35.977894,36.795033,35.135654,36.540665,36.540665,2210863081
5/1/2021,36.517673,37.361462,35.909569,36.929684,36.929684,1596159167
5/2/2021,36.897781,37.164719,35.603996,36.65453,36.65453,1423486755
5/3/2021,36.639145,38.256828,36.622818,37.255207,37.255207,1857108731
5/4/2021,37.256771,37.9118,34.62867,34.853508,34.853508,2627951840
5/5/2021,34.767815,40.718441,34.535267,40.495045,40.495045,3300471923
5/6/2021,40.442459,43.732998,38.05547,41.533466,41.533466,4088642953
5/7/2021,41.576817,42.582001,38.41996,39.929852,39.929852,3016255238
5/8/2021,39.878448,40.591347,38.77668,39.832691,39.832691,1754219538
5/9/2021,39.889889,40.549805,38.280056,40.312843,40.312843,2294525691
5/10/2021,40.300224,41.787823,32.659714,36.541771,36.541771,3187436825
5/11/2021,36.510044,38.642284,35.585224,38.642284,38.642284,2263017017
5/12/2021,38.651222,42.413006,34.031391,34.031391,34.031391,3698746094
5/13/2021,35.05687,41.787979,33.150982,40.031654,40.031654,7032709584
5/14/2021,39.967552,47.963886,39.457359,47.945942,47.945942,5633438539
5/15/2021,47.959782,49.692959,42.976322,43.538631,43.538631,6487556686
5/16/2021,43.531631,46.640377,39.453522,42.631512,42.631512,4268621267
5/17/2021,42.386211,42.386211,35.430058,38.710159,38.710159,4779518016
5/18/2021,38.631367,42.600018,37.850582,40.645355,40.645355,3914013746
5/19/2021,40.68882,41.340519,18.635313,25.227142,25.227142,10069997171
5/20/2021,25.060495,31.229704,21.279379,29.15057,29.15057,6694931133
5/21/2021,29.015823,30.980139,20.029606,24.46397,24.46397,6442011512
5/22/2021,24.468998,24.601328,20.484146,22.014524,22.014524,4379003452
5/23/2021,22.069677,23.464121,13.822857,18.029442,18.029442,6002858935
5/24/2021,17.922501,23.488634,17.208324,23.199089,23.199089,4412004564
5/25/2021,23.257431,24.2038,19.757862,22.130131,22.130131,3303527397
5/26/2021,22.185699,24.740446,21.673191,24.549688,24.549688,3100578185
5/27/2021,24.546219,24.898315,21.809864,23.852982,23.852982,2755550526
5/28/2021,23.976791,26.115757,20.127405,21.410093,21.410093,4521086730
5/29/2021,21.367645,22.27109,18.807243,19.863375,19.863375,2392272346
5/30/2021,19.86342,21.245222,18.561646,20.473988,20.473988,1947583707
5/31/2021,20.477188,23.430927,19.097073,23.430927,23.430927,2651300356
6/1/2021,23.29697,23.51684,21.745428,22.810846,22.810846,2230220977
6/2/2021,22.847124,26.844893,22.684246,25.957727,25.957727,2962777621
6/3/2021,25.941643,28.614927,25.750546,27.013458,27.013458,2803059245
6/4/2021,26.987314,26.987314,23.707581,25.008299,25.008299,2801117143
6/5/2021,25.021385,26.388992,23.064758,23.816771,23.816771,2102969700
6/6/2021,23.793795,24.45809,23.624956,24.201599,24.201599,1187622849
6/7/2021,24.202633,25.279028,21.432226,21.626959,21.626959,1861117891
6/8/2021,21.703253,22.271933,19.663782,21.74527,21.74527,2653898124
6/9/2021,21.661722,23.283064,20.435955,23.184938,23.184938,2220005780
6/10/2021,23.200251,24.551924,22.10697,22.684816,22.684816,2114395058
6/11/2021,22.683626,23.192602,20.51598,20.985857,20.985857,1517304437
6/12/2021,20.963896,21.257568,19.521172,20.777037,20.777037,1455506947
6/13/2021,20.755634,22.401642,19.99382,22.076334,22.076334,1233102638
6/14/2021,22.044922,26.031012,21.305422,22.205355,22.205355,1232810594
6/15/2021,25.186892,25.985241,23.648098,24.760836,24.760836,3151346882
6/16/2021,23.969503,24.540514,22.575315,22.972176,22.972176,1694813678
6/17/2021,23.01753,23.996916,22.015537,22.511454,22.511454,1236017502
6/18/2021,22.54719,22.565636,20.273529,21.398895,21.398895,1406342363
6/19/2021,21.450775,21.654121,20.313393,20.355942,20.355942,997553727
6/20/2021,20.263672,21.017651,18.952505,20.672365,20.672365,1309501355
6/21/2021,20.638241,20.776972,15.381439,15.769904,15.769904,2426849565
6/22/2021,15.723165,16.935106,13.056847,14.652412,14.652412,3026165113
6/23/2021,14.659879,16.801208,14.008465,16.14249,16.14249,2060945482
6/24/2021,15.810255,16.594536,14.753929,16.253658,16.253658,1163182953
6/25/2021,16.232014,16.721203,14.467695,14.467695,14.467695,1273917013
6/26/2021,14.441858,14.991236,13.645802,14.499613,14.499613,1135392299
6/27/2021,14.519034,15.040334,14.064211,15.015594,15.015594,982313260
6/28/2021,15.104578,15.607617,14.682418,15.607617,15.607617,1015269312
