Date,Open,High,Low,Close,Adj Close,Volume
3/31/2021,28.485998,28.971149,27.020401,27.986523,27.996523,560514222
4/1/2021,27.984856,30.268213,27.984856,28.739431,28.739431,751718827
4/2/2021,28.736803,30.205492,28.707283,30.175646,30.175646,535780413
4/3/2021,30.163252,32.503799,29.544437,29.549885,29.549885,901722733
4/4/2021,29.536936,31.601421,29.306843,31.065556,31.065556,457926442
4/5/2021,31.071907,31.528692,29.686277,30.794846,30.794846,497831517
4/6/2021,30.818172,32.359356,30.294159,31.322748,31.322748,562448081
4/7/2021,31.29211,31.418634,27.876268,28.593925,28.593925,679675887
4/8/2021,28.613697,30.29579,28.397541,30.222431,30.222431,421298840
4/9/2021,30.219234,30.517796,29.364698,29.56222,29.56222,322122933
4/10/2021,29.554415,30.812616,29.218632,29.792389,29.792389,439672477
4/11/2021,29.769934,30.710733,29.253803,29.979101,29.979101,447643489
4/12/2021,29.968451,38.128414,29.610037,36.754814,36.754814,2185144995
4/13/2021,36.676464,37.130013,34.307636,35.322258,35.322258,1201797905
4/14/2021,35.403629,36.784203,33.387379,36.151066,36.151066,1060830033
4/15/2021,36.140575,39.519073,35.695511,37.84837,37.84837,1267323240
4/16/2021,37.763992,38.204674,34.406582,36.279659,36.279659,977289791
4/17/2021,36.234344,37.560638,34.933285,35.095493,35.095493,653849648
4/18/2021,35.152168,35.463387,27.694315,31.746319,31.746319,1446701094
4/19/2021,31.634001,32.694344,29.466179,31.446096,31.446096,847494414
4/20/2021,31.386969,32.225803,28.403412,31.96319,31.96319,921466440
4/21/2021,31.984547,36.430176,30.559763,33.603989,33.603989,1456435098
4/22/2021,33.422138,38.393585,32.787895,34.131321,34.131321,2169942709
4/23/2021,34.004074,34.775402,29.854576,32.881691,32.881691,1631826790
4/24/2021,32.939049,32.939049,29.972948,30.115839,30.115839,636577406
4/25/2021,30.134087,34.742321,30.042059,33.888752,33.888752,1068206314
4/26/2021,34.337921,38.446205,34.171597,37.945412,37.945412,1159890689
4/27/2021,38.187881,40.47472,37.347111,39.614731,39.614731,1159853792
4/28/2021,39.628315,42.907871,37.794537,42.803211,42.803211,1657342891
4/29/2021,42.849178,43.892784,39.65757,41.033127,41.033127,1081575232
4/30/2021,41.040329,41.333138,39.171093,40.697666,40.697666,1014223949
5/1/2021,40.641953,41.251068,39.245663,40.199776,40.199776,747988502
5/2/2021,40.329346,43.235558,39.336807,42.327312,42.327312,1047562019
5/3/2021,42.557312,44.974064,41.334072,42.317528,42.317528,1178971605
5/4/2021,42.289677,44.556179,39.968117,43.164505,43.164505,1714504137
