Date,Open,High,Low,Close,Adj Close,Volume
9/17/2014,0.000107,0.00011,0.00009,0.000098,0.000098,2031
9/18/2014,0.000098,0.000103,0.000088,0.000091,0.000091,1248
9/19/2014,0.000091,0.000094,0.000085,0.00009,0.00009,2331
9/20/2014,0.00009,0.000094,0.000084,0.00009,0.00009,1887
9/21/2014,0.00009,0.000091,0.000078,0.000082,0.000082,2706
9/22/2014,0.000082,0.000087,0.000079,0.000079,0.000079,1177
9/23/2014,0.000079,0.000087,0.000073,0.000087,0.000087,1520
9/24/2014,0.000087,0.000087,0.000076,0.000077,0.000077,1320
9/25/2014,0.000077,0.000088,0.000076,0.000084,0.000084,2521
9/26/2014,0.000084,0.000089,0.000081,0.000085,0.000085,1938
9/27/2014,0.000085,0.00009,0.000081,0.000084,0.000084,1261
9/28/2014,0.000084,0.000104,0.000079,0.000079,0.000079,3219
9/29/2014,0.000079,0.000087,0.000077,0.000079,0.000079,1647
9/30/2014,0.000079,0.000082,0.000073,0.000079,0.000079,1173
10/1/2014,0.00008,0.000087,0.000077,0.000081,0.000081,1936
10/2/2014,0.000081,0.000081,0.000075,0.000075,0.000075,691
10/3/2014,0.000075,0.00008,0.000072,0.000072,0.000072,1282
10/4/2014,0.000072,0.000076,0.00006,0.000063,0.000063,957
10/5/2014,0.000063,0.000064,0.000054,0.000059,0.000059,1327
10/6/2014,0.000059,0.000071,0.000055,0.000064,0.000064,1945
10/7/2014,0.000064,0.000068,0.00006,0.000061,0.000061,693
10/8/2014,0.000061,0.000066,0.00006,0.000063,0.000063,1174
10/9/2014,0.000063,0.000072,0.000062,0.000066,0.000066,1590
10/10/2014,0.000066,0.000075,0.000063,0.000069,0.000069,1356
10/11/2014,0.000069,0.000072,0.000062,0.000065,0.000065,781
10/12/2014,0.000065,0.000068,0.00006,0.000068,0.000068,671
10/13/2014,0.000068,0.000075,0.00006,0.00007,0.00007,1853
10/14/2014,0.000071,0.00009,0.00007,0.00008,0.00008,4715
10/15/2014,0.00008,0.000084,0.000074,0.000079,0.000079,2433
10/16/2014,0.000079,0.00008,0.000071,0.000073,0.000073,864
10/17/2014,0.000073,0.00008,0.000071,0.000073,0.000073,1082
10/18/2014,0.000073,0.000078,0.000065,0.000074,0.000074,3745
10/19/2014,0.000074,0.000078,0.00007,0.00007,0.00007,787
10/20/2014,0.00007,0.000073,0.000068,0.000068,0.000068,955
10/21/2014,0.000068,0.000074,0.000065,0.000069,0.000069,2013
10/22/2014,0.000069,0.000073,0.000065,0.000065,0.000065,2069
10/23/2014,0.000065,0.000066,0.000058,0.000061,0.000061,1007
