Date,Open,High,Low,Close,Adj Close,Volume
1/31/2019,0.000516,0.000536,0.000482,0.000484,0.000484,188349521
2/1/2019,0.000468,0.000509,0.000448,0.000466,0.000466,33085718
2/2/2019,0.000477,0.000481,0.000419,0.000436,0.000436,16789531
2/3/2019,0.000433,0.000601,0.000425,0.000596,0.000596,95093081
2/4/2019,0.000617,0.000952,0.0006,0.000858,0.000858,357458812
2/5/2019,0.000867,0.00125,0.000867,0.000997,0.000997,641168322
2/6/2019,0.000992,0.001038,0.00086,0.000954,0.000954,298503848
2/7/2019,0.000966,0.001003,0.000904,0.000924,0.000924,122617107
2/8/2019,0.000918,0.000918,0.000769,0.000873,0.000873,152959456
2/9/2019,0.000863,0.00092,0.000806,0.000829,0.000829,72490661
2/10/2019,0.000824,0.000903,0.000733,0.000877,0.000877,126736909
2/11/2019,0.000872,0.00091,0.000805,0.000863,0.000863,107774095
2/12/2019,0.000865,0.001133,0.000862,0.001027,0.001027,311749428
2/13/2019,0.001026,0.001071,0.000962,0.000999,0.000999,185736149
2/14/2019,0.001004,0.001018,0.000915,0.000915,0.000915,77051279
2/15/2019,0.000931,0.000994,0.000916,0.000932,0.000932,70301687
2/16/2019,0.000925,0.00093,0.000864,0.000884,0.000884,60123094
2/17/2019,0.000877,0.000917,0.000828,0.000893,0.000893,59433053
2/18/2019,0.000887,0.000951,0.000866,0.00093,0.00093,81084693
2/19/2019,0.000926,0.001059,0.000914,0.000935,0.000935,228010874
2/20/2019,0.000933,0.000955,0.000907,0.00094,0.00094,42268908
2/21/2019,0.000949,0.001022,0.000935,0.000994,0.000994,175084407
2/22/2019,0.000999,0.001046,0.000983,0.000992,0.000992,110806257
2/23/2019,0.000992,0.001005,0.000956,0.001004,0.001004,67131821
2/24/2019,0.001003,0.001016,0.000876,0.000883,0.000883,104384982
2/25/2019,0.000886,0.000903,0.000855,0.000883,0.000883,73446096
2/26/2019,0.00088,0.000883,0.000845,0.000874,0.000874,48518486
2/27/2019,0.000875,0.00091,0.000847,0.00086,0.00086,56276807
2/28/2019,0.000867,0.000869,0.000817,0.00083,0.00083,41133905
3/1/2019,0.00083,0.000838,0.000807,0.000812,0.000812,25219516
3/2/2019,0.000811,0.000816,0.000767,0.000782,0.000782,22183822
3/3/2019,0.00078,0.00083,0.000779,0.000811,0.000811,38122664
3/4/2019,0.000806,0.000818,0.000748,0.000759,0.000759,23678092
3/5/2019,0.000761,0.00079,0.000748,0.000768,0.000768,24916377
3/6/2019,0.000769,0.000797,0.000754,0.00078,0.00078,35402198
3/7/2019,0.000787,0.000797,0.00076,0.000765,0.000765,25669667
3/8/2019,0.000765,0.000767,0.000736,0.000741,0.000741,19939213
3/9/2019,0.000745,0.000774,0.000729,0.000743,0.000743,25255065
3/10/2019,0.000745,0.000763,0.000719,0.000759,0.000759,32628747
3/11/2019,0.000754,0.000847,0.000742,0.00075,0.00075,87020095
3/12/2019,0.000752,0.000776,0.000732,0.000754,0.000754,23982643
3/13/2019,0.000761,0.000765,0.000741,0.000756,0.000756,20222930
3/14/2019,0.000756,0.000763,0.00074,0.000748,0.000748,16824778
3/15/2019,0.000746,0.000763,0.000738,0.000759,0.000759,11340907
3/16/2019,0.00076,0.000805,0.000751,0.000795,0.000795,33374547
3/17/2019,0.000795,0.00087,0.000776,0.000863,0.000863,103687878
3/18/2019,0.000867,0.000879,0.0008,0.000829,0.000829,66943826
3/19/2019,0.000828,0.000828,0.000792,0.000816,0.000816,37664018
3/20/2019,0.000816,0.000828,0.000787,0.000821,0.000821,23084496
3/21/2019,0.000822,0.000846,0.000772,0.000789,0.000789,30221212
3/22/2019,0.000788,0.000796,0.000778,0.000783,0.000783,14521492
3/23/2019,0.000786,0.000821,0.000785,0.000807,0.000807,28060519
3/24/2019,0.000814,0.000815,0.000781,0.000785,0.000785,16965009
3/25/2019,0.000786,0.000792,0.000741,0.000755,0.000755,22820653
3/26/2019,0.000756,0.000773,0.000736,0.000747,0.000747,21268433
3/27/2019,0.000748,0.000795,0.000742,0.000789,0.000789,29584219
3/28/2019,0.000789,0.000799,0.000765,0.000779,0.000779,19720063
3/29/2019,0.000779,0.000783,0.000757,0.000767,0.000767,15850148
3/30/2019,0.000766,0.00079,0.000748,0.000759,0.000759,17273448
3/31/2019,0.000759,0.000773,0.000758,0.000765,0.000765,15797341
4/1/2019,0.000764,0.000767,0.000747,0.000756,0.000756,23422261
4/2/2019,0.000756,0.000811,0.000755,0.000797,0.000797,86057220
4/3/2019,0.000795,0.000827,0.000771,0.000771,0.000771,88623825
4/4/2019,0.000769,0.000784,0.000756,0.000762,0.000762,45601013
4/5/2019,0.000761,0.000811,0.00075,0.000797,0.000797,64046476
4/6/2019,0.000797,0.00083,0.000781,0.000787,0.000787,48371355
4/7/2019,0.000787,0.000803,0.000775,0.00079,0.00079,38418335
4/8/2019,0.000791,0.000802,0.000758,0.000782,0.000782,50654792
4/9/2019,0.000782,0.000789,0.000762,0.000772,0.000772,33752447
4/10/2019,0.000772,0.000777,0.000759,0.000762,0.000762,59364290
4/11/2019,0.000762,0.000765,0.000666,0.000697,0.000697,85408382
4/12/2019,0.000699,0.000771,0.000661,0.000752,0.000752,154751460
4/13/2019,0.000756,0.000761,0.000729,0.000752,0.000752,124170023
4/14/2019,0.000752,0.000802,0.00074,0.000781,0.000781,143080496
4/15/2019,0.000781,0.000789,0.000739,0.000749,0.000749,149647271
4/16/2019,0.000749,0.000754,0.00072,0.000749,0.000749,111598836
4/17/2019,0.000749,0.000763,0.000739,0.000751,0.000751,122645751
4/18/2019,0.00075,0.000761,0.000738,0.000754,0.000754,162059867
4/19/2019,0.000752,0.000754,0.000736,0.000744,0.000744,157635845
4/20/2019,0.000744,0.00075,0.000731,0.000735,0.000735,137274285
4/21/2019,0.000734,0.00074,0.000695,0.000722,0.000722,124893704
4/22/2019,0.000721,0.000725,0.000713,0.000718,0.000718,120017663
4/23/2019,0.000718,0.000728,0.000703,0.000706,0.000706,125232534
4/24/2019,0.000706,0.000707,0.000658,0.00068,0.00068,135454873
4/25/2019,0.00068,0.000692,0.000634,0.000637,0.000637,131805416
4/26/2019,0.000637,0.00065,0.00062,0.000644,0.000644,114312446
4/27/2019,0.000644,0.000651,0.000636,0.000646,0.000646,96705616
4/28/2019,0.000646,0.000656,0.000637,0.000647,0.000647,73905195
4/29/2019,0.000647,0.000649,0.000607,0.000619,0.000619,55645281
4/30/2019,0.000618,0.000655,0.000609,0.000649,0.000649,47361765
5/1/2019,0.00065,0.00066,0.00063,0.000657,0.000657,48471376
5/2/2019,0.000657,0.000681,0.000652,0.000655,0.000655,43836873
5/3/2019,0.000654,0.000655,0.00063,0.000649,0.000649,41117108
5/4/2019,0.000646,0.000652,0.000616,0.000627,0.000627,36075234
5/5/2019,0.000627,0.000629,0.000617,0.000625,0.000625,32768184
5/6/2019,0.000625,0.000625,0.000606,0.00062,0.00062,30685604
5/7/2019,0.000621,0.000645,0.000612,0.000612,0.000612,31972568
5/8/2019,0.000613,0.000684,0.000599,0.000665,0.000665,50262935
5/9/2019,0.000669,0.000676,0.00062,0.000629,0.000629,18546055
5/10/2019,0.000629,0.000654,0.000619,0.000649,0.000649,21979089
5/11/2019,0.000649,0.00068,0.000649,0.000666,0.000666,32922486
5/12/2019,0.00066,0.000679,0.000633,0.00065,0.00065,26029711
5/13/2019,0.00065,0.000758,0.000645,0.000727,0.000727,56732429
5/14/2019,0.000726,0.000835,0.000718,0.000817,0.000817,81565701
5/15/2019,0.000817,0.00086,0.000799,0.000852,0.000852,54296923
5/16/2019,0.000849,0.000972,0.000829,0.000885,0.000885,106204996
5/17/2019,0.000886,0.000985,0.000765,0.000957,0.000957,136201167
5/18/2019,0.000957,0.001138,0.000916,0.000993,0.000993,231705893
5/19/2019,0.00098,0.001133,0.00098,0.001056,0.001056,157616803
5/20/2019,0.001054,0.001216,0.000982,0.001187,0.001187,216726026
5/21/2019,0.001189,0.001343,0.001125,0.001145,0.001145,331164926
5/22/2019,0.001145,0.001223,0.001029,0.001044,0.001044,140381480
5/23/2019,0.00104,0.001291,0.001027,0.00126,0.00126,225060197
5/24/2019,0.001259,0.001354,0.001217,0.00126,0.00126,225730363
5/25/2019,0.00126,0.001285,0.001216,0.001219,0.001219,72144097
5/26/2019,0.001222,0.001457,0.001185,0.001437,0.001437,285643926
5/27/2019,0.001432,0.001734,0.00143,0.001723,0.001723,400455957
5/28/2019,0.001711,0.001861,0.001665,0.001779,0.001779,344879130
5/29/2019,0.001771,0.001776,0.001611,0.001671,0.001671,205744100
5/30/2019,0.001671,0.001729,0.001363,0.001478,0.001478,211231195
5/31/2019,0.001478,0.001608,0.001436,0.001597,0.001597,194120572
6/1/2019,0.001602,0.001735,0.001571,0.001669,0.001669,210555128
6/2/2019,0.001669,0.001718,0.00159,0.001628,0.001628,115360616
6/3/2019,0.001628,0.001628,0.001398,0.001429,0.001429,154308989
6/4/2019,0.001428,0.00143,0.00127,0.001313,0.001313,154174825
6/5/2019,0.001313,0.001374,0.00125,0.001319,0.001319,124276346
6/6/2019,0.001319,0.001337,0.001216,0.001279,0.001279,64406712
6/7/2019,0.001277,0.001375,0.001262,0.001342,0.001342,85564421
6/8/2019,0.001343,0.001344,0.001269,0.001282,0.001282,41707786
6/9/2019,0.001283,0.001292,0.001151,0.001173,0.001173,49933897
6/10/2019,0.001174,0.001254,0.001149,0.001244,0.001244,64227932
6/11/2019,0.001244,0.001245,0.001174,0.0012,0.0012,40496422
6/12/2019,0.001198,0.001258,0.001183,0.001247,0.001247,62985302
6/13/2019,0.001247,0.001355,0.001241,0.001323,0.001323,87669423
6/14/2019,0.001323,0.001348,0.00119,0.001293,0.001293,69720815
6/15/2019,0.001294,0.001312,0.001253,0.00129,0.00129,45583729
6/16/2019,0.00129,0.001419,0.001273,0.001387,0.001387,91866481
6/17/2019,0.001386,0.001449,0.001347,0.001373,0.001373,75235499
6/18/2019,0.001373,0.001376,0.001308,0.001322,0.001322,46333361
