Date,Open,High,Low,Close,Adj Close,Volume
2/9/2021,30.49,30.950001,28.004999,30.950001,30.950001,88900
2/10/2021,30.65,30.975,28.1,29,29,58000
2/11/2021,29.1,32,29.1,30.17,30.17,49000
2/12/2021,30.75,30.950001,28.450001,30.620001,30.620001,69200
2/16/2021,32.099998,33.889999,32.009998,33.650002,33.650002,104800
2/17/2021,34.200001,40.990002,34.009998,39.549999,39.549999,139700
2/18/2021,39.990002,40.98,36,39,39,95100
2/19/2021,40.990002,42.98,38.5,42.599998,42.599998,80400
2/22/2021,41.75,41.75,30,38,38,125500
2/23/2021,30.1,34.900002,30.1,32.5,32.5,86300
2/24/2021,34.400002,36,33.5,34.970001,34.970001,47700
2/25/2021,35.5,36.880001,31,31.34,31.34,54500
2/26/2021,30.299999,31.25,28.01,29.25,29.25,91000
3/1/2021,30.5,32.950001,29.6,31.200001,31.200001,43600
3/2/2021,32.93,32.950001,31,31,31,18800
3/3/2021,32.5,34,31,31.889999,31.889999,25600
3/4/2021,31.4,31.889999,26.01,28.85,28.85,40800
3/5/2021,28.059999,29.99,26,26,26,45100
3/8/2021,27.9,28.18,25.280001,25.5,25.5,36700
3/9/2021,29.98,29.98,25,26.969999,26.969999,60800
3/10/2021,27.24,27.24,24.25,24.4,24.4,90800
3/11/2021,25,25,23,23.5,23.5,53100
3/12/2021,23.9,23.9,23,23.17,23.17,28500
3/15/2021,23.5,25.9,23.5,24.49,24.49,58400
3/16/2021,24.299999,25.99,23.5,24.9,24.9,30600
3/17/2021,25.1,26.540001,24,26.540001,26.540001,28600
3/18/2021,27.049999,28.4,26.540001,27,27,36900
3/19/2021,27,27.99,26.059999,26.49,26.49,27400
3/22/2021,25.07,28.27,25.07,27.6,27.6,33400
3/23/2021,27.049999,27.049999,26.059999,26.91,26.91,20300
3/24/2021,27,27.5,23.059999,24,24,64900
3/25/2021,24,24,22.01,22.26,22.26,63900
3/26/2021,22.6,25.4,21.75,21.75,21.75,22600
3/29/2021,21.65,25.4,20.52,20.75,20.75,39600
3/30/2021,22.99,22.99,19.059999,19.065001,19.065001,74000
3/31/2021,18.01,19.75,18.01,18.700001,18.700001,60800
4/1/2021,18.799999,20.299999,18.360001,18.43,18.43,61600
4/5/2021,20,20.49,18.76,18.809999,18.809999,64100
4/6/2021,20.5,24,19.01,22.75,22.75,56200
4/7/2021,22.85,23.49,21.43,22.9,22.9,32200
4/8/2021,22.889999,24.26,20,24.26,24.26,37800
4/9/2021,24.629999,25.99,24.629999,25.18,25.18,25600
4/12/2021,25.049999,30.673,25.049999,30.5,30.5,90600
4/13/2021,32.740002,36.985001,31.690001,32.5,32.5,149300
4/14/2021,35,37,30.01,30.01,30.01,111400
4/15/2021,31.49,33.939999,30.01,31.25,31.25,49000
4/16/2021,31.25,35.5,30,33.279999,33.279999,116500
4/19/2021,31.844999,31.99,30,30.48,30.48,49500
4/20/2021,30.25,30.67,27.299999,30.200001,30.200001,57600
4/21/2021,31.5,31.5,28.1,29.940001,29.940001,26100
4/22/2021,29.77,31.49,27.200001,28.99,28.99,56200
4/23/2021,27,28.790001,25.6,26.57,26.57,68700
4/26/2021,28.549999,28.700001,26.35,26.559999,26.559999,61200
4/27/2021,27.9,27.9,26.75,27.200001,27.200001,36700
4/28/2021,27,28.493,26,26.4,26.4,40900
4/29/2021,26.01,27.5,25.85,26,26,41800
4/30/2021,26.5,28.25,26.110001,27.6,27.6,23100
5/3/2021,26,28,23.07,26.200001,26.200001,82500
5/4/2021,26.299999,29.700001,25.1,27.74,27.74,83500
5/5/2021,32,48.200001,30,38.380001,38.380001,509300
5/6/2021,44,56.990002,42,51.400002,51.400002,404800
5/7/2021,54,56,41,42.689999,42.689999,189600
5/10/2021,49,50,35,38.200001,38.200001,147600
5/11/2021,37.990002,41,34.150002,39.619999,39.619999,124300
5/12/2021,40.220001,43.48,35,35.889999,35.889999,113400
5/13/2021,32.900002,38.895,27.5,30.290001,30.290001,121000
5/14/2021,31.049999,38,30.4,33.700001,33.700001,79800
5/17/2021,26.01,31.25,25.5,28,28,123000
5/18/2021,29.5,29.9,27.02,28.1,28.1,90500
5/19/2021,23.9,27,22.98,25.780001,25.780001,180400
5/20/2021,26.540001,29.450001,25.5,26.73,26.73,76800
5/21/2021,26.5,27.25,23.299999,24.049999,24.049999,150800
5/24/2021,26.26,26.58,20,23.299999,23.299999,168000
